latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-4.79563,19.70066,328.32,1.06,1.03,2026-08-13,1414,Aqua,MODIS,81,6.1NRT,299.2,20.46,D
-4.79484,20.84585,312.24,1,1,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,298.15,5.58,D
-4.79467,17.94137,316.02,1.31,1.13,2026-08-13,1414,Aqua,MODIS,34,6.1NRT,297.51,9.94,D
-4.79356,20.8546,321.02,1,1,2026-08-13,1414,Aqua,MODIS,75,6.1NRT,298.02,13.29,D
-4.78843,19.62372,312.96,1.07,1.03,2026-08-13,1414,Aqua,MODIS,54,6.1NRT,299.21,5.47,D
-4.78749,19.12014,311.2,1.12,1.06,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,296.96,5.42,D
-4.78536,19.06987,317.97,1.13,1.06,2026-08-13,1414,Aqua,MODIS,52,6.1NRT,297.25,10.81,D
-4.78482,17.86977,318.26,1.32,1.14,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,297.61,14.31,D
-4.78146,17.96251,323.24,1.3,1.13,2026-08-13,1414,Aqua,MODIS,76,6.1NRT,297.47,21.02,D
-4.77898,18.78308,314.87,1.17,1.07,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,298.08,8.24,D
-4.77461,21.99282,310.05,1.02,1.01,2026-08-13,1414,Aqua,MODIS,37,6.1NRT,297.15,4.9,D
-4.76876,15.73939,308.18,1.9,1.35,2026-08-13,1414,Aqua,MODIS,35,6.1NRT,292.17,12.21,D
-4.76711,21.98261,311.05,1.02,1.01,2026-08-13,1414,Aqua,MODIS,52,6.1NRT,294.66,6.09,D
-4.76686,19.06709,312.85,1.13,1.06,2026-08-13,1414,Aqua,MODIS,47,6.1NRT,296.87,6.3,D
-4.7666,17.92549,332.52,1.31,1.13,2026-08-13,1414,Aqua,MODIS,85,6.1NRT,298.77,36.91,D
-4.76519,18.57636,316.35,1.2,1.09,2026-08-13,1414,Aqua,MODIS,66,6.1NRT,298.36,10.02,D
-4.76493,17.93703,337.33,1.31,1.13,2026-08-13,1414,Aqua,MODIS,88,6.1NRT,298.49,46.28,D
-4.75941,19.50467,311.39,1.08,1.04,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,298.21,4.94,D
-4.75595,23.47062,309.84,1.16,1.07,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,297.38,5.54,D
-4.75504,17.93545,313.95,1.31,1.13,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,297.68,8.28,D
-4.7485,22.9029,310.22,1.09,1.04,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,297.7,4.65,D
-4.74307,15.60868,310.1,1.94,1.36,2026-08-13,1414,Aqua,MODIS,54,6.1NRT,292.3,15.91,D
-4.74298,19.6834,330.55,1.06,1.03,2026-08-13,1414,Aqua,MODIS,83,6.1NRT,299.38,25.27,D
-4.74185,22.58035,310.72,1.06,1.03,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,295.8,5.69,D
-4.74165,19.69263,314.68,1.06,1.03,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,298.86,6.81,D
-4.73816,18.56174,315.13,1.2,1.09,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,298.73,8.3,D
-4.73753,21.98065,310.92,1.02,1.01,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,297.87,5.06,D
-4.73668,18.57207,331.6,1.2,1.09,2026-08-13,1414,Aqua,MODIS,84,6.1NRT,298.57,30.92,D
-4.72703,19.08143,323.64,1.12,1.06,2026-08-13,1414,Aqua,MODIS,75,6.1NRT,297.51,17.2,D
-4.72113,19.07515,324.92,1.12,1.06,2026-08-13,1414,Aqua,MODIS,78,6.1NRT,297.93,19.33,D
-4.71972,19.08481,318.86,1.12,1.06,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,297.4,12.09,D
-4.71455,18.72659,312.04,1.17,1.08,2026-08-13,1414,Aqua,MODIS,53,6.1NRT,298.25,5.84,D
-4.71224,20.46805,313.2,1.01,1.01,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,298.39,6.91,D
-4.70935,17.68686,312.95,1.35,1.15,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,296.52,9.4,D
-4.7007,19.97663,315,1.04,1.02,2026-08-13,1414,Aqua,MODIS,59,6.1NRT,298.44,7.74,D
-4.69179,19.97534,315.77,1.04,1.02,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,298.61,8.43,D
-4.69057,19.09058,315.97,1.12,1.06,2026-08-13,1414,Aqua,MODIS,66,6.1NRT,297.76,9.19,D
-4.6863,22.8297,312.37,1.08,1.04,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,297.43,6.17,D
-4.68504,22.71432,308.9,1.07,1.03,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,296.4,5.18,D
-4.68503,19.88427,311.81,1.05,1.02,2026-08-13,1414,Aqua,MODIS,55,6.1NRT,298.12,5.79,D
-4.68228,19.71513,315.54,1.06,1.03,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,299.28,6.25,D
-4.68094,19.72436,379.03,1.06,1.03,2026-08-13,1414,Aqua,MODIS,100,6.1NRT,301.78,153.9,D
-4.68088,20.48491,314.59,1.01,1.01,2026-08-13,1414,Aqua,MODIS,57,6.1NRT,298.94,7.04,D
-4.67959,20.49369,370.35,1.01,1.01,2026-08-13,1414,Aqua,MODIS,100,6.1NRT,302.21,113.5,D
-4.67831,20.50248,315.21,1.01,1.01,2026-08-13,1414,Aqua,MODIS,66,6.1NRT,298.72,7.22,D
-4.67093,17.9528,314.45,1.3,1.13,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,296.98,10.26,D
-4.6694,19.23618,315.87,1.1,1.05,2026-08-13,1414,Aqua,MODIS,66,6.1NRT,298.54,8.82,D
-4.66834,18.91603,344.53,1.14,1.07,2026-08-13,1414,Aqua,MODIS,92,6.1NRT,298.33,55.43,D
-4.659,19.37158,316.77,1.09,1.04,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,293.85,9.97,D
-4.65388,20.29985,316.91,1.02,1.01,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,298.66,9.85,D
-4.65259,20.30875,315.85,1.02,1.01,2026-08-13,1414,Aqua,MODIS,66,6.1NRT,298.26,9.02,D
-4.65097,18.85557,314.33,1.15,1.07,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,296.91,8.16,D
-4.64949,18.86567,324.59,1.15,1.07,2026-08-13,1414,Aqua,MODIS,78,6.1NRT,297.35,20.32,D
-4.64822,20.90681,311.15,1,1,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,297.71,4.68,D
-4.64575,19.39868,316.4,1.09,1.04,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,297.9,9.19,D
-4.64436,19.8502,314.17,1.05,1.02,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,298.01,6.97,D
-4.63705,19.77429,313.15,1.05,1.02,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,298.69,5.18,D
-4.63549,19.02594,314.98,1.13,1.06,2026-08-13,1414,Aqua,MODIS,64,6.1NRT,297.57,8.19,D
-4.63108,18.72871,313.25,1.17,1.08,2026-08-13,1414,Aqua,MODIS,35,6.1NRT,296.92,6.41,D
-4.62962,18.73886,312.51,1.17,1.08,2026-08-13,1414,Aqua,MODIS,43,6.1NRT,296.83,5.82,D
-4.62735,21.47445,313.73,1,1,2026-08-13,1414,Aqua,MODIS,57,6.1NRT,297.22,5.95,D
-4.61765,19.08325,312.6,1.12,1.06,2026-08-13,1414,Aqua,MODIS,49,6.1NRT,297.84,5.47,D
-4.61714,22.91956,316.77,1.1,1.04,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,297.5,11.12,D
-4.61424,18.91152,314.17,1.14,1.07,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,297.3,7.38,D
-4.61371,18.71579,315.96,1.17,1.08,2026-08-13,1414,Aqua,MODIS,0,6.1NRT,297.33,8.93,D
-4.60926,18.88015,335.52,1.15,1.07,2026-08-13,1414,Aqua,MODIS,87,6.1NRT,297.69,36,D
-4.60523,18.54067,313.05,1.2,1.09,2026-08-13,1414,Aqua,MODIS,36,6.1NRT,296.84,5.88,D
-4.60467,21.50684,313.59,1,1,2026-08-13,1414,Aqua,MODIS,57,6.1NRT,298.06,5.87,D
-4.60218,18.56153,315.63,1.19,1.09,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,297.27,8.84,D
-4.60068,18.57182,315.55,1.19,1.09,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,296.52,8.7,D
-4.59872,18.51863,314.43,1.2,1.09,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,297.76,7.63,D
-4.59691,21.55944,317.13,1.01,1,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,297.25,8.86,D
-4.59346,18.85737,321.14,1.15,1.07,2026-08-13,1414,Aqua,MODIS,74,6.1NRT,297.41,15.25,D
-4.58302,19.89151,312.24,1.04,1.02,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,297.52,5.85,D
-4.57819,20.49023,320.29,1.01,1.01,2026-08-13,1414,Aqua,MODIS,74,6.1NRT,299.94,11.96,D
-4.57689,20.49906,311.69,1.01,1.01,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,299.47,4.84,D
-4.57123,18.83833,323.31,1.15,1.07,2026-08-13,1414,Aqua,MODIS,77,6.1NRT,297.68,17.39,D
-4.56976,18.84834,336.78,1.15,1.07,2026-08-13,1414,Aqua,MODIS,88,6.1NRT,297.41,38.49,D
-4.56875,18.72441,316.98,1.17,1.08,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,297.56,10.61,D
-4.56715,18.53534,327.33,1.2,1.09,2026-08-13,1414,Aqua,MODIS,81,6.1NRT,297.75,24.7,D
-4.56448,20.46113,314.02,1.01,1.01,2026-08-13,1414,Aqua,MODIS,64,6.1NRT,299.4,7.08,D
-4.56041,18.84702,313.47,1.15,1.07,2026-08-13,1414,Aqua,MODIS,16,6.1NRT,295.81,5.83,D
-4.55947,17.87197,314.82,1.31,1.14,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,296.36,11.62,D
-4.55886,20.62215,315.36,1.01,1,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,297.69,7.85,D
-4.55746,18.32904,315.67,1.23,1.1,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,297.24,9.66,D
-4.55503,17.33249,313.09,1.42,1.18,2026-08-13,1414,Aqua,MODIS,55,6.1NRT,296.93,9.37,D
-4.55137,20.61208,338.91,1.01,1,2026-08-13,1414,Aqua,MODIS,90,6.1NRT,298.51,36.06,D
-4.55009,20.62086,318.37,1.01,1,2026-08-13,1414,Aqua,MODIS,72,6.1NRT,297.83,10.4,D
-4.5491,21.26076,318.73,1,1,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,299.05,10.34,D
-4.54581,18.94674,315.87,1.14,1.06,2026-08-13,1414,Aqua,MODIS,66,6.1NRT,295.42,9.23,D
-4.54089,20.74474,322.07,1,1,2026-08-13,1414,Aqua,MODIS,77,6.1NRT,299.67,13.11,D
-4.5396,20.75348,314.67,1,1,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,299.27,6.27,D
-4.53504,18.48788,314.46,1.2,1.09,2026-08-13,1414,Aqua,MODIS,38,6.1NRT,296.6,8.03,D
-4.52505,20.60818,319.45,1.01,1,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,296.99,12.1,D
-4.51846,19.50817,323.42,1.07,1.03,2026-08-13,1414,Aqua,MODIS,77,6.1NRT,296.31,17.88,D
-4.51845,20.71458,318.58,1,1,2026-08-13,1414,Aqua,MODIS,72,6.1NRT,299.61,9.46,D
-4.50989,18.14987,313.48,1.26,1.11,2026-08-13,1414,Aqua,MODIS,59,6.1NRT,297.03,8.84,D
-4.50933,19.13174,314.19,1.11,1.05,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,297.75,7.16,D
-4.50732,20.66824,316.6,1.01,1,2026-08-13,1414,Aqua,MODIS,70,6.1NRT,297.95,8.41,D
-4.50724,18.68425,312.9,1.17,1.08,2026-08-13,1414,Aqua,MODIS,16,6.1NRT,296.5,5.69,D
-4.50692,20.79329,315.17,1,1,2026-08-13,1414,Aqua,MODIS,0,6.1NRT,298.5,6.57,D
-4.50687,17.02031,312.96,1.5,1.21,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,296.46,8.92,D
-4.50604,20.67697,323.21,1.01,1,2026-08-13,1414,Aqua,MODIS,78,6.1NRT,298.69,14.73,D
-4.50578,18.69451,314.73,1.17,1.08,2026-08-13,1414,Aqua,MODIS,41,6.1NRT,297.6,7.66,D
-4.50058,18.68717,315.76,1.17,1.08,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,297.77,8.31,D
-4.49619,17.3169,311.27,1.42,1.18,2026-08-13,1414,Aqua,MODIS,54,6.1NRT,295.77,7.6,D
-4.49453,19.16889,311.87,1.11,1.05,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,294.54,5.07,D
-4.49003,22.7203,309.5,1.08,1.04,2026-08-13,1414,Aqua,MODIS,55,6.1NRT,292.99,5.41,D
-4.48977,22.84588,310.68,1.09,1.04,2026-08-13,1414,Aqua,MODIS,59,6.1NRT,295.46,5.54,D
-4.48949,15.92866,319.7,1.81,1.32,2026-08-13,1414,Aqua,MODIS,74,6.1NRT,292.82,30.31,D
-4.48734,20.60584,310.09,1.01,1,2026-08-13,1414,Aqua,MODIS,55,6.1NRT,297.22,4.37,D
-4.48722,15.94459,313.21,1.81,1.32,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,292.4,16.66,D
-4.4871,18.82617,321.67,1.15,1.07,2026-08-13,1414,Aqua,MODIS,75,6.1NRT,295.8,15.2,D
-4.48568,18.78851,310.81,1.16,1.07,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,296.42,5.33,D
-4.48568,18.83614,343.71,1.15,1.07,2026-08-13,1414,Aqua,MODIS,92,6.1NRT,297.65,52.53,D
-4.4837,17.90207,312.53,1.3,1.13,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,296.17,9.91,D
-4.48024,18.69472,313.13,1.17,1.08,2026-08-13,1414,Aqua,MODIS,44,6.1NRT,297.33,5.82,D
-4.47977,18.82872,322.22,1.15,1.07,2026-08-13,1414,Aqua,MODIS,76,6.1NRT,297.67,15.55,D
-4.47831,18.83867,328.09,1.15,1.07,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,297.76,22.33,D
-4.47521,18.46177,336.87,1.2,1.09,2026-08-13,1414,Aqua,MODIS,77,6.1NRT,296.61,43.88,D
-4.47273,18.54674,317.79,1.19,1.09,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,298.35,12.02,D
-4.46895,20.93041,316.38,1,1,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,297.5,8.26,D
-4.46612,18.09326,313.94,1.26,1.12,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,296.5,8.9,D
-4.46605,18.85728,323.05,1.15,1.07,2026-08-13,1414,Aqua,MODIS,77,6.1NRT,297.05,17.5,D
-4.45802,20.74464,317.69,1,1,2026-08-13,1414,Aqua,MODIS,54,6.1NRT,298.4,8.19,D
-4.44531,18.16837,313.29,1.25,1.11,2026-08-13,1414,Aqua,MODIS,51,6.1NRT,296.98,7.75,D
-4.43967,18.70959,331.05,1.17,1.07,2026-08-13,1414,Aqua,MODIS,84,6.1NRT,296.53,29.79,D
-4.43538,20.77702,315.81,1,1,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,298.27,8.2,D
-4.4344,18.94398,335.65,1.13,1.06,2026-08-13,1414,Aqua,MODIS,87,6.1NRT,292.09,39.98,D
-4.43112,18.53502,313.81,1.19,1.09,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,296.76,7.38,D
-4.43029,19.35481,313.61,1.09,1.04,2026-08-13,1414,Aqua,MODIS,47,6.1NRT,294.18,7.84,D
-4.42665,19.31543,311.95,1.09,1.04,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,294.83,6.28,D
-4.42528,19.32499,316.47,1.09,1.04,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,294.96,10.26,D
-4.41581,18.67492,343.39,1.17,1.08,2026-08-13,1414,Aqua,MODIS,92,6.1NRT,297.47,54.48,D
-4.41466,20.97906,319.21,1,1,2026-08-13,1414,Aqua,MODIS,74,6.1NRT,297.74,11.33,D
-4.41437,18.68503,352.38,1.17,1.08,2026-08-13,1414,Aqua,MODIS,96,6.1NRT,297.78,77.07,D
-4.41153,18.83912,314.62,1.15,1.07,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,294.59,9.38,D
-4.40018,19.04962,323.25,1.12,1.05,2026-08-13,1414,Aqua,MODIS,77,6.1NRT,296.64,18.43,D
-4.39992,19.43716,316,1.08,1.04,2026-08-13,1414,Aqua,MODIS,54,6.1NRT,296.8,10.58,D
-4.39858,19.44648,321.04,1.08,1.04,2026-08-13,1414,Aqua,MODIS,74,6.1NRT,297.11,15.19,D
-4.39264,18.66593,312.14,1.17,1.08,2026-08-13,1414,Aqua,MODIS,57,6.1NRT,296.3,6.2,D
-4.39115,18.67616,313.69,1.17,1.08,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,296.06,7.31,D
-4.39064,18.61349,335.65,1.18,1.08,2026-08-13,1414,Aqua,MODIS,87,6.1NRT,296.05,38.52,D
-4.38916,18.6237,326.24,1.18,1.08,2026-08-13,1414,Aqua,MODIS,80,6.1NRT,296.12,23.72,D
-4.38437,19.35135,309.77,1.09,1.04,2026-08-13,1414,Aqua,MODIS,24,6.1NRT,292.75,5.47,D
-4.3751,18.4523,316.09,1.2,1.09,2026-08-13,1414,Aqua,MODIS,56,6.1NRT,296.49,10.11,D
-4.3736,18.46283,317.5,1.2,1.09,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,296.36,12.34,D
-4.36055,18.75471,331.45,1.16,1.07,2026-08-13,1414,Aqua,MODIS,80,6.1NRT,296.32,32.21,D
-4.3591,18.76471,322.18,1.16,1.07,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,292.73,18.83,D
-4.35025,18.95636,325.44,1.13,1.06,2026-08-13,1414,Aqua,MODIS,79,6.1NRT,298.07,19.69,D
-4.34978,19.46153,311.86,1.07,1.03,2026-08-13,1414,Aqua,MODIS,52,6.1NRT,297.05,4.75,D
-4.34842,19.47088,312.46,1.07,1.03,2026-08-13,1414,Aqua,MODIS,45,6.1NRT,296.89,5.11,D
-4.3437,19.06561,313.74,1.12,1.05,2026-08-13,1414,Aqua,MODIS,35,6.1NRT,297.76,5.4,D
-4.337,20.63075,314.83,1.01,1,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,298.77,6.61,D
-4.33572,20.6395,315.07,1.01,1,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,298.25,7.1,D
-4.33448,19.0643,338.09,1.12,1.05,2026-08-13,1414,Aqua,MODIS,89,6.1NRT,299.24,38.12,D
-4.33322,17.95396,315.75,1.29,1.13,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,297.49,9.47,D
-4.33307,19.074,317.56,1.12,1.05,2026-08-13,1414,Aqua,MODIS,70,6.1NRT,299.24,9,D
-4.33178,18.68827,316.78,1.17,1.07,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,294.33,11.71,D
-4.33118,17.82115,316.11,1.31,1.14,2026-08-13,1414,Aqua,MODIS,66,6.1NRT,298.09,12.51,D
-4.33033,18.69845,313.47,1.16,1.07,2026-08-13,1414,Aqua,MODIS,34,6.1NRT,296.17,8.69,D
-4.32961,18.63599,321.58,1.17,1.08,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,295.98,15.52,D
-4.32762,19.48696,313.16,1.07,1.03,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,297.04,6.38,D
-4.32271,20.78949,311.39,1,1,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,298.6,4.72,D
-4.31894,19.41899,313.05,1.08,1.04,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,298.14,6.23,D
-4.31804,18.60688,320.47,1.18,1.08,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,296.28,15.15,D
-4.31792,17.77249,315.32,1.32,1.14,2026-08-13,1414,Aqua,MODIS,65,6.1NRT,294.79,12.32,D
-4.31147,17.95649,314.6,1.28,1.12,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,297.7,8.95,D
-4.301,20.49417,316.59,1.01,1,2026-08-13,1414,Aqua,MODIS,69,6.1NRT,299.26,8.12,D
-4.29714,20.52054,333.33,1.01,1,2026-08-13,1414,Aqua,MODIS,86,6.1NRT,299.48,26.53,D
-4.29651,17.85086,314.33,1.3,1.13,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,297.39,10.15,D
-4.29585,20.5293,324.77,1.01,1,2026-08-13,1414,Aqua,MODIS,79,6.1NRT,298.92,15.28,D
-4.29355,16.0933,308.84,1.75,1.3,2026-08-13,1414,Aqua,MODIS,35,6.1NRT,290.59,7.3,D
-4.29138,16.10835,309.39,1.74,1.29,2026-08-13,1414,Aqua,MODIS,43,6.1NRT,289.78,8.02,D
-4.28812,19.88492,310.64,1.04,1.02,2026-08-13,1414,Aqua,MODIS,51,6.1NRT,296.99,5.26,D
-4.28579,20.5368,325.18,1.01,1,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,299.17,14.72,D
-4.28526,18.63355,326.02,1.17,1.08,2026-08-13,1414,Aqua,MODIS,76,6.1NRT,296.43,22,D
-4.28259,20.37438,314.93,1.01,1.01,2026-08-13,1414,Aqua,MODIS,0,6.1NRT,296.21,6.82,D
-4.28248,19.73546,312.46,1.05,1.02,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,297.33,6.16,D
-4.28198,18.78786,335.29,1.15,1.07,2026-08-13,1414,Aqua,MODIS,87,6.1NRT,297.57,36.01,D
-4.27701,20.53548,327.06,1.01,1,2026-08-13,1414,Aqua,MODIS,81,6.1NRT,298.98,17.06,D
-4.27573,20.54427,317.48,1.01,1,2026-08-13,1414,Aqua,MODIS,28,6.1NRT,299.12,7.28,D
-4.26994,20.767,312.37,1,1,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,299.16,5.36,D
-4.24901,20.66566,324.94,1,1,2026-08-13,1414,Aqua,MODIS,80,6.1NRT,299.48,15.75,D
-4.24885,19.64996,312.07,1.06,1.03,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,296.47,6,D
-4.24772,20.67441,341.38,1,1,2026-08-13,1414,Aqua,MODIS,91,6.1NRT,299.81,38.28,D
-4.24459,21.94949,307.45,1.02,1.01,2026-08-13,1414,Aqua,MODIS,38,6.1NRT,294.67,4.05,D
-4.2364,20.69061,321.24,1,1,2026-08-13,1414,Aqua,MODIS,76,6.1NRT,299.1,12.36,D
-4.23629,19.61036,319,1.06,1.03,2026-08-13,1414,Aqua,MODIS,72,6.1NRT,295.92,11.67,D
-4.23494,19.61965,314.37,1.06,1.03,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,296.2,7.11,D
-4.23295,20.59168,311.61,1.01,1,2026-08-13,1414,Aqua,MODIS,34,6.1NRT,298.43,3.89,D
-4.22745,18.12455,321.1,1.25,1.11,2026-08-13,1414,Aqua,MODIS,74,6.1NRT,296.86,17,D
-4.22731,19.60902,323.74,1.06,1.03,2026-08-13,1414,Aqua,MODIS,78,6.1NRT,297.91,16.86,D
-4.22656,20.63551,311.54,1,1,2026-08-13,1414,Aqua,MODIS,59,6.1NRT,299.17,4.95,D
-4.22069,18.31023,311.34,1.22,1.1,2026-08-13,1414,Aqua,MODIS,47,6.1NRT,292.94,8.27,D
-4.21572,19.3048,313.62,1.09,1.04,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,296.71,7.36,D
-4.21434,19.31426,317.9,1.09,1.04,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,298.34,11.36,D
-4.19212,18.50935,314.06,1.19,1.08,2026-08-13,1414,Aqua,MODIS,62,6.1NRT,296.4,9.16,D
-4.1884,18.97622,314.05,1.12,1.06,2026-08-13,1414,Aqua,MODIS,63,6.1NRT,298.08,6.31,D
-4.18706,19.31027,321.38,1.09,1.04,2026-08-13,1414,Aqua,MODIS,75,6.1NRT,297.52,14.87,D
-4.18661,23.3786,311.32,1.16,1.07,2026-08-13,1414,Aqua,MODIS,61,6.1NRT,296.56,7.71,D
-4.18569,19.31967,342.21,1.09,1.04,2026-08-13,1414,Aqua,MODIS,91,6.1NRT,298.08,46.86,D
-4.17484,18.82777,311.1,1.14,1.06,2026-08-13,1414,Aqua,MODIS,50,6.1NRT,296.68,6,D
-4.168,19.24919,311.78,1.09,1.04,2026-08-13,1414,Aqua,MODIS,52,6.1NRT,297.45,5.23,D
-4.15189,18.07365,314.25,1.26,1.11,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,295.8,10.68,D
-4.15084,20.82311,313.69,1,1,2026-08-13,1414,Aqua,MODIS,27,6.1NRT,298.21,5.51,D
-4.14956,20.83184,314.36,1,1,2026-08-13,1414,Aqua,MODIS,14,6.1NRT,298.18,6.2,D
-4.14935,20.89415,317.46,1,1,2026-08-13,1414,Aqua,MODIS,71,6.1NRT,298.82,9.09,D
-4.14842,18.30394,321.58,1.22,1.1,2026-08-13,1414,Aqua,MODIS,75,6.1NRT,297.22,16.95,D
-4.14807,20.90287,315.27,1,1,2026-08-13,1414,Aqua,MODIS,67,6.1NRT,298.5,7.41,D
-4.14626,19.59055,312.5,1.06,1.03,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,297.82,5.59,D
-4.14444,20.8667,311.44,1,1,2026-08-13,1414,Aqua,MODIS,46,6.1NRT,298.24,4.59,D
-4.14422,18.40021,320.18,1.2,1.09,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,295.47,14.5,D
-4.13363,18.47304,319.08,1.19,1.09,2026-08-13,1414,Aqua,MODIS,44,6.1NRT,293.95,13.06,D
-4.11839,18.89025,319.93,1.13,1.06,2026-08-13,1414,Aqua,MODIS,73,6.1NRT,297.78,14.05,D
-4.11671,20.93383,310.85,1,1,2026-08-13,1414,Aqua,MODIS,49,6.1NRT,297.85,4.06,D
-4.09279,18.25779,331.65,1.22,1.1,2026-08-13,1414,Aqua,MODIS,84,6.1NRT,297.46,33.1,D
-4.09122,18.26848,316.7,1.22,1.1,2026-08-13,1414,Aqua,MODIS,51,6.1NRT,296.55,10.82,D
-4.09057,18.43521,321.33,1.2,1.09,2026-08-13,1414,Aqua,MODIS,75,6.1NRT,297.4,15.59,D
-4.0891,18.44557,325.88,1.19,1.09,2026-08-13,1414,Aqua,MODIS,80,6.1NRT,298.03,21.86,D
-4.07057,17.70668,314.59,1.32,1.14,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,296.79,10.18,D
-4.0398,21.01465,310.77,1,1,2026-08-13,1414,Aqua,MODIS,58,6.1NRT,297.59,4.17,D
-4.03616,19.65317,315.72,1.05,1.02,2026-08-13,1414,Aqua,MODIS,68,6.1NRT,297.34,8.54,D
-4.03482,19.66243,318.51,1.05,1.02,2026-08-13,1414,Aqua,MODIS,72,6.1NRT,298.91,11.29,D
-4.024,19.22562,343.31,1.09,1.04,2026-08-13,1414,Aqua,MODIS,92,6.1NRT,298.96,48.83,D
-4.02337,21.06563,311.4,1,1,2026-08-13,1414,Aqua,MODIS,60,6.1NRT,298.4,5.28,D
-4.01976,21.40974,312.16,1.01,1,2026-08-13,1414,Aqua,MODIS,51,6.1NRT,296.87,5.43,D
